State,YEAR,ENERGY SOURCE,GENERATION (Megawatthours)
Arkansas,2014,Nuclear,28961300.0
Arkansas,2014,Other,26156.84
Arkansas,2014,Other Biomass,241680.76
Arkansas,2014,Petroleum,58568.57
Arkansas,2014,Pumped Storage,134140.0
Arkansas,2014,Wood,2971957.66
Arkansas,2015,Coal,43480063.0
Arkansas,2015,Hydroelectric,7138392.0
Arkansas,2015,Natural Gas,29732571.0
Arkansas,2015,Nuclear,27675588.0
Arkansas,2015,Other,24246.0
Arkansas,2015,Other Biomass,178579.0
Arkansas,2015,Petroleum,120890.0
Arkansas,2015,Pumped Storage,63334.0
Arkansas,2015,Solar/Photovoltaic,1854.0
Arkansas,2015,Wood,2703334.0
Arkansas,2016,Coal,47600141.0
Arkansas,2016,Hydroelectric,7139971.0
Arkansas,2016,Natural Gas,36342375.0
Arkansas,2016,Nuclear,26842044.0
Arkansas,2016,Other,11272.0
Arkansas,2016,Other Biomass,225410.0
Arkansas,2016,Petroleum,84724.0
Arkansas,2016,Pumped Storage,77648.0
Arkansas,2016,Solar/Photovoltaic,52284.0
Arkansas,2016,Wood,2514240.0
Arkansas,2017,Coal,52570871.0
Arkansas,2017,Hydroelectric,5886616.0
Arkansas,2017,Natural Gas,34628741.0
Arkansas,2017,Nuclear,25382158.0
Arkansas,2017,Other,8170.0
Arkansas,2017,Other Biomass,210200.0
Arkansas,2017,Petroleum,97957.0
Arkansas,2017,Pumped Storage,40972.0
Arkansas,2017,Solar/Photovoltaic,61623.0
Arkansas,2017,Wood,2663126.0
Arkansas,2018,Coal,59992201.0
Arkansas,2018,Hydroelectric,6017548.0
Arkansas,2018,Natural Gas,41247413.0
Arkansas,2018,Nuclear,25441636.0
Arkansas,2018,Other,10174.0
Arkansas,2018,Other Biomass,149905.0
Arkansas,2018,Petroleum,71035.0
Arkansas,2018,Pumped Storage,80490.0
Arkansas,2018,Solar/Photovoltaic,406827.0
Arkansas,2018,Wood,2581480.0
Arkansas,2019,Coal,46626400.0
Arkansas,2019,Hydroelectric,8269392.0
Arkansas,2019,Natural Gas,43544797.0
Arkansas,2019,Nuclear,27149894.0
Arkansas,2019,Other,9678.0
Arkansas,2019,Other Biomass,186166.0
Arkansas,2019,Petroleum,94288.0
Arkansas,2019,Pumped Storage,101444.0
Arkansas,2019,Solar/Photovoltaic,420665.0
Arkansas,2019,Wood,2483062.0
Arkansas,2020,Coal,30841996.0
Arkansas,2020,Hydroelectric,9061250.0
Arkansas,2020,Natural Gas,36614654.0
Arkansas,2020,Nuclear,30126098.0
Arkansas,2020,Other,8866.0
Arkansas,2020,Other Biomass,157451.0
Arkansas,2020,Petroleum,88342.0
Arkansas,2020,Pumped Storage,131158.0
Arkansas,2020,Solar/Photovoltaic,544296.0
Arkansas,2020,Wood,1708412.0
Arkansas,2021,Coal,42837751.0
Arkansas,2021,Hydroelectric,8635416.0
Arkansas,2021,Natural Gas,38683132.0
Arkansas,2021,Nuclear,27111368.0
Arkansas,2021,Other,15148.0
Arkansas,2021,Other Biomass,185887.0
Arkansas,2021,Petroleum,101582.0
Arkansas,2021,Pumped Storage,167412.0
Arkansas,2021,Solar/Photovoltaic,925108.0
Arkansas,2021,Wood,1797468.0
Arkansas,2022,Coal,16245932.0
Arkansas,2022,Hydroelectric,3711716.0
Arkansas,2022,Natural Gas,16878807.0
Arkansas,2022,Nuclear,13480440.0
Arkansas,2022,Other,3778.0
Arkansas,2022,Other Biomass,56922.0
Arkansas,2022,Petroleum,46548.0
Arkansas,2022,Pumped Storage,71416.0
Arkansas,2022,Solar/Photovoltaic,576525.0
Arkansas,2022,Wood,733846.0
California,2001,Coal,4465702.0
California,2001,Geothermal,24362588.0
California,2001,Hydroelectric,51083548.0
California,2001,Natural Gas,223864540.0
California,2001,Nuclear,66439040.0
California,2001,Other,408674.0
California,2001,Other Biomass,4165074.0
California,2001,Other Gases,2260998.0
California,2001,Petroleum,6109786.0
California,2001,Pumped Storage,-699378.0
California,2001,Solar/Photovoltaic,1084542.0
California,2001,Wind,6999476.0
California,2001,Wood,6647554.0
California,2002,Coal,4655615.0
California,2002,Geothermal,26147232.0
California,2002,Hydroelectric,62281257.0
California,2002,Natural Gas,179248088.0
California,2002,Nuclear,68704680.0
California,2002,Other,796216.0
California,2002,Other Biomass,4037517.0
California,2002,Other Gases,2480106.0
California,2002,Petroleum,3922134.0
California,2002,Pumped Storage,-481994.0
California,2002,Solar/Photovoltaic,1108744.0
California,2002,Wind,7605290.0
California,2002,Wood,7915179.0
California,2003,Coal,4652605.0
California,2003,Geothermal,25963522.0
California,2003,Hydroelectric,72741404.0
California,2003,Natural Gas,182864367.0
California,2003,Nuclear,71187578.0
California,2003,Other,562991.0
California,2003,Other Biomass,4508560.0
California,2003,Other Gases,3518030.0
California,2003,Petroleum,4784502.0
California,2003,Pumped Storage,-1824626.0
California,2003,Solar/Photovoltaic,1067212.0
California,2003,Wind,7790860.0
California,2003,Wood,7760076.0
California,2004,Coal,4475619.0
California,2004,Geothermal,26210614.0
California,2004,Hydroelectric,68281853.0
California,2004,Natural Gas,200444467.0
California,2004,Nuclear,60535774.0
California,2004,Other,857137.0
California,2004,Other Biomass,4323848.0
California,2004,Other Gases,4131931.0
California,2004,Petroleum,4525797.0
California,2004,Pumped Storage,-1633662.0
California,2004,Solar/Photovoltaic,1141780.0
California,2004,Wind,8611752.0
California,2004,Wood,7653808.0
California,2005,Coal,4270751.0
California,2005,Geothermal,26045280.0
California,2005,Hydroelectric,79263731.0
California,2005,Natural Gas,186707696.0
California,2005,Nuclear,72309796.0
California,2005,Other,839012.0
California,2005,Other Biomass,4447051.0
California,2005,Other Gases,4559167.0
California,2005,Petroleum,5087396.0
California,2005,Pumped Storage,239586.0
California,2005,Solar/Photovoltaic,1073426.0
California,2005,Wind,8524459.0
California,2005,Wood,7218281.0
California,2006,Coal,4470685.0
California,2006,Geothermal,25642866.0
California,2006,Hydroelectric,96094757.0
California,2006,Natural Gas,211382233.0
California,2006,Nuclear,63917242.0
California,2006,Other,928149.0
California,2006,Other Biomass,4588995.0
California,2006,Other Gases,4044892.0
California,2006,Petroleum,4736352.0
California,2006,Pumped Storage,192274.0
California,2006,Solar/Photovoltaic,989144.0
California,2006,Wind,9765600.0
California,2006,Wood,6844186.0
California,2007,Coal,4596610.0
California,2007,Geothermal,25981424.0
California,2007,Hydroelectric,54655504.0
California,2007,Natural Gas,231400941.0
California,2007,Nuclear,71584980.0
California,2007,Other,842895.0
California,2007,Other Biomass,4610455.0
California,2007,Other Gases,3636215.0
California,2007,Petroleum,4667947.0
California,2007,Pumped Storage,619558.0
California,2007,Solar/Photovoltaic,1113938.0
California,2007,Wind,11169866.0
California,2007,Wood,6814833.0
California,2008,Coal,4560800.0
California,2008,Geothermal,25765998.0
California,2008,Hydroelectric,48255624.0
California,2008,Natural Gas,239983476.0
California,2008,Nuclear,64964702.0
California,2008,Other,1140621.0
California,2008,Other Biomass,4723893.0
California,2008,Other Gases,3369726.0
California,2008,Petroleum,3483178.0
California,2008,Pumped Storage,642526.0
California,2008,Solar/Photovoltaic,1340962.0
California,2008,Wind,10769911.0
California,2008,Wood,6967111.0
California,2009,Coal,4099894.0
California,2009,Geothermal,25705566.0
California,2009,Hydroelectric,55776072.0
California,2009,Natural Gas,226926911.0
California,2009,Nuclear,63527608.0
California,2009,Other,1505373.0
California,2009,Other Biomass,4935326.0
California,2009,Other Gases,3245690.0
California,2009,Petroleum,3085699.0
California,2009,Pumped Storage,305698.0
California,2009,Solar/Photovoltaic,1294781.0
California,2009,Wind,11679627.0
California,2009,Wood,7464033.0
California,2010,Coal,4200440.0
California,2010,Geothermal,25200198.0
California,2010,Hydroelectric,66861739.0
California,2010,Natural Gas,215044630.0
California,2010,Nuclear,64401514.0
California,2010,Other,1678096.0
California,2010,Other Biomass,4901567.0
California,2010,Other Gases,3389281.0
California,2010,Petroleum,2118576.0
California,2010,Pumped Storage,-342530.0
California,2010,Solar/Photovoltaic,1538664.0
California,2010,Wind,12157264.0
California,2010,Wood,7101758.0
California,2011,Coal,3964364.81
California,2011,Geothermal,25104766.02
California,2011,Hydroelectric,85114933.76
California,2011,Natural Gas,177947661.53
California,2011,Nuclear,73326494.0
California,2011,Other,1833848.23
California,2011,Other Biomass,5169385.73
California,2011,Other Gases,3333974.77
California,2011,Petroleum,1821143.18
California,2011,Pumped Storage,-177586.00000000003
California,2011,Solar/Photovoltaic,1777658.84
California,2011,Wind,15503674.03
California,2011,Wood,6889366.45
California,2012,Coal,2750166.5
California,2012,Geothermal,25037998.02
California,2012,Hydroelectric,53674740.85
California,2012,Natural Gas,239336657.27
California,2012,Nuclear,37014816.0
California,2012,Other,1629371.0
California,2012,Other Biomass,5027442.27
California,2012,Other Gases,2968327.09
California,2012,Petroleum,579645.45
California,2012,Pumped Storage,1149718.02
California,2012,Solar/Photovoltaic,2764599.75
California,2012,Wind,19508459.33
California,2012,Wood,7595192.01
California,2013,Coal,1646341.94
California,2013,Geothermal,24613142.04
California,2013,Hydroelectric,47509198.97
California,2013,Natural Gas,239045718.62
California,2013,Nuclear,35823886.0
California,2013,Other,1632089.5
California,2013,Other Biomass,5686405.7
California,2013,Other Gases,2811440.36
California,2013,Petroleum,137709.5
California,2013,Pumped Storage,392580.0
California,2013,Solar/Photovoltaic,7627449.66
California,2013,Wind,25644120.85
California,2013,Wood,7584146.32
California,2014,Coal,1592443.73
California,2014,Geothermal,25189367.16
California,2014,Hydroelectric,32818536.44
California,2014,Natural Gas,236534595.22
California,2014,Nuclear,33971956.0
California,2014,Other,1624268.03
California,2014,Other Biomass,5720205.71
California,2014,Other Gases,2571756.12
California,2014,Petroleum,129173.27
California,2014,Pumped Storage,-279816.0
California,2014,Solar/Photovoltaic,19781896.02
California,2014,Wind,27551937.96
California,2014,Wood,8203164.72
California,2015,Coal,595746.0
California,2015,Geothermal,23766268.0
California,2015,Hydroelectric,27616995.0
California,2015,Natural Gas,232279215.0
California,2015,Nuclear,37010770.0
California,2015,Other,1623432.0
California,2015,Other Biomass,5767458.0
California,2015,Other Gases,3097276.0
California,2015,Petroleum,169030.0
California,2015,Pumped Storage,225300.0
California,2015,Solar/Photovoltaic,29628766.0
California,2015,Wind,24459116.0
California,2015,Wood,7168329.0
California,2016,Coal,637752.0
California,2016,Geothermal,22914598.0
California,2016,Hydroelectric,57884245.0
California,2016,Natural Gas,194147329.0
California,2016,Nuclear,37815156.0
California,2016,Other,1331331.0
California,2016,Other Biomass,5819860.0
California,2016,Other Gases,2853636.0
California,2016,Petroleum,351164.0
California,2016,Pumped Storage,-518698.0
California,2016,Solar/Photovoltaic,37613425.0
California,2016,Wind,27018077.0
California,2016,Wood,6058571.0
California,2017,Coal,582184.0
California,2017,Geothermal,23119198.0
California,2017,Hydroelectric,84726283.0
California,2017,Natural Gas,176700315.0
California,2017,Nuclear,35802158.0
California,2017,Other,1671072.0
California,2017,Other Biomass,5681993.0
California,2017,Other Gases,2816672.0
California,2017,Petroleum,91592.0
California,2017,Pumped Storage,814908.0
California,2017,Solar/Photovoltaic,48705832.0
California,2017,Wind,25645898.0
California,2017,Wood,5934930.0
California,2018,Coal,562660.0
California,2018,Geothermal,23353682.0
California,2018,Hydroelectric,52661333.0
California,2018,Natural Gas,179609409.0
California,2018,Nuclear,36427038.0
California,2018,Other,1657538.0
California,2018,Other Biomass,5647699.0
California,2018,Other Gases,2907918.0
California,2018,Petroleum,137753.0
California,2018,Pumped Storage,-297148.0
California,2018,Solar/Photovoltaic,53970353.0
California,2018,Wind,28047903.0
California,2018,Wood,6245143.0
California,2019,Coal,480912.0
California,2019,Geothermal,21828216.0
California,2019,Hydroelectric,76709538.0
California,2019,Natural Gas,171681550.0
California,2019,Nuclear,32330768.0
California,2019,Other,1530053.0
California,2019,Other Biomass,5445249.0
California,2019,Other Gases,2952408.0
California,2019,Petroleum,101908.0
California,2019,Pumped Storage,-61230.0
California,2019,Solar/Photovoltaic,56663022.0
California,2019,Wind,27470136.0
California,2019,Wood,6435877.0
California,2020,Coal,580582.0
California,2020,Geothermal,22733048.0
California,2020,Hydroelectric,42754957.0
California,2020,Natural Gas,184093367.0
California,2020,Nuclear,32517396.0
California,2020,Other,1389322.0
California,2020,Other Biomass,5230110.0
California,2020,Other Gases,3075954.0
California,2020,Petroleum,87831.0
California,2020,Pumped Storage,-74252.0
California,2020,Solar/Photovoltaic,60545157.0
California,2020,Wind,27166179.0
California,2020,Wood,6050220.0
California,2021,Coal,588310.0
California,2021,Geothermal,22893390.0
California,2021,Hydroelectric,29118820.0
California,2021,Natural Gas,192980100.0
California,2021,Nuclear,32954732.0
California,2021,Other,1218330.0
California,2021,Other Biomass,5173754.0
California,2021,Other Gases,2817992.0
California,2021,Petroleum,150689.0
California,2021,Pumped Storage,-634868.0
California,2021,Solar/Photovoltaic,68518330.0
California,2021,Wind,31251024.0
California,2021,Wood,6423620.0
California,2022,Coal,176532.0
California,2022,Geothermal,9515612.0
California,2022,Hydroelectric,14159071.0
California,2022,Natural Gas,58772913.0
California,2022,Nuclear,14322828.0
California,2022,Other,390620.0
California,2022,Other Biomass,1995473.0
California,2022,Other Gases,1099734.0
California,2022,Petroleum,87661.0
California,2022,Pumped Storage,-321326.0
California,2022,Solar/Photovoltaic,31010324.0
California,2022,Wind,15102976.0
California,2022,Wood,2506972.0
Colorado,2001,Coal,71902056.0
Colorado,2001,Hydroelectric,2989396.0
Colorado,2001,Natural Gas,18783576.0
Colorado,2001,Other,0.0
Colorado,2001,Other Biomass,128406.0
Colorado,2001,Petroleum,352456.0
Colorado,2001,Pumped Storage,-501164.0
Colorado,2001,Wind,97280.0
Colorado,2002,Coal,70776502.0
Colorado,2002,Hydroelectric,2418012.0
Colorado,2002,Natural Gas,18056982.0
Colorado,2002,Other,0.0
Colorado,2002,Other Biomass,59668.0
Colorado,2002,Other Gases,5768.0
Colorado,2002,Petroleum,46364.0
Colorado,2002,Pumped Storage,-440528.0
Colorado,2002,Wind,278010.0
Colorado,2003,Coal,72231248.0
Colorado,2003,Hydroelectric,2524396.0
Colorado,2003,Natural Gas,18452067.0
Colorado,2003,Other Biomass,62940.0
Colorado,2003,Other Gases,8002.0
Colorado,2003,Petroleum,67985.0
Colorado,2003,Pumped Storage,-407280.0
Colorado,2003,Wind,294218.0
Colorado,2003,Wood,0.0
Colorado,2004,Coal,71696781.0
Colorado,2004,Hydroelectric,2389330.0
Colorado,2004,Natural Gas,21494992.0
Colorado,2004,Other Biomass,69792.0
Colorado,2004,Other Gases,3506.0
Colorado,2004,Petroleum,27745.0
Colorado,2004,Pumped Storage,-383602.0
Colorado,2004,Wind,440283.0
Colorado,2004,Wood,174.0
Colorado,2005,Coal,71140271.0
Colorado,2005,Hydroelectric,2830593.0
Colorado,2005,Natural Gas,23846579.0
Colorado,2005,Other,0.0
Colorado,2005,Other Biomass,67760.0
Colorado,2005,Other Gases,4860.0
Colorado,2005,Petroleum,34091.0
Colorado,2005,Pumped Storage,-244126.0
Colorado,2005,Wind,1552468.0
Colorado,2005,Wood,896.0
Colorado,2006,Coal,72538849.0
Colorado,2006,Hydroelectric,3582413.0
Colorado,2006,Natural Gas,23837280.0
Colorado,2006,Other,0.0
Colorado,2006,Other Biomass,61382.0
Colorado,2006,Other Gases,5038.0
Colorado,2006,Petroleum,41676.0
Colorado,2006,Pumped Storage,-401004.0
Colorado,2006,Wind,1731074.0
Colorado,2006,Wood,0.0
Colorado,2007,Coal,71871479.0
Colorado,2007,Hydroelectric,3459065.0
Colorado,2007,Natural Gas,30027804.0
Colorado,2007,Other,82378.0
Colorado,2007,Other Biomass,62210.0
Colorado,2007,Other Gases,3822.0
Colorado,2007,Petroleum,56895.0
Colorado,2007,Pumped Storage,-336122.0
Colorado,2007,Solar/Photovoltaic,4416.0
Colorado,2007,Wind,2583032.0
Colorado,2007,Wood,0.0
Colorado,2008,Coal,69655093.0
Colorado,2008,Hydroelectric,4078657.0
Colorado,2008,Natural Gas,26974950.0
Colorado,2008,Other,65580.0
Colorado,2008,Other Biomass,90241.0
Colorado,2008,Other Gases,0.0
Colorado,2008,Petroleum,38220.0
Colorado,2008,Pumped Storage,-498216.0
Colorado,2008,Solar/Photovoltaic,36706.0
Colorado,2008,Wind,6441686.0
Colorado,2008,Wood,270.0
Colorado,2009,Coal,63272047.0
Colorado,2009,Hydroelectric,3771449.0
Colorado,2009,Natural Gas,27680052.0
Colorado,2009,Other,106822.0
Colorado,2009,Other Biomass,112328.0
Colorado,2009,Other Gases,0.0
Colorado,2009,Petroleum,26902.0
Colorado,2009,Pumped Storage,-217316.0
Colorado,2009,Solar/Photovoltaic,51172.0
Colorado,2009,Wind,6327671.0
Colorado,2009,Wood,778.0
Colorado,2010,Coal,69118581.0
Colorado,2010,Hydroelectric,3156527.0
Colorado,2010,Natural Gas,22124547.0
Colorado,2010,Other,139481.0
Colorado,2010,Other Biomass,115959.0
Colorado,2010,Other Gases,0.0
Colorado,2010,Petroleum,34963.0
Colorado,2010,Pumped Storage,-241584.0
Colorado,2010,Solar/Photovoltaic,84994.0
Colorado,2010,Wind,6903702.0
Colorado,2010,Wood,4410.0
Colorado,2011,Coal,67909373.19
Colorado,2011,Hydroelectric,4165242.81
Colorado,2011,Natural Gas,20372606.56
Colorado,2011,Other,126908.04
Colorado,2011,Other Biomass,123040.18
Colorado,2011,Petroleum,44436.87
Colorado,2011,Pumped Storage,-486758.0
Colorado,2011,Solar/Photovoltaic,209271.23
Colorado,2011,Wind,10400643.67
Colorado,2011,Wood,344.28
Colorado,2012,Coal,69042040.3
Colorado,2012,Hydroelectric,2994417.99
Colorado,2012,Natural Gas,21048890.04
Colorado,2012,Other,110736.0
Colorado,2012,Other Biomass,115444.42
Colorado,2012,Petroleum,22090.38
Colorado,2012,Pumped Storage,-488936.0
Colorado,2012,Solar/Photovoltaic,330898.05
Colorado,2012,Wind,11937286.54
Colorado,2012,Wood,534.6
Colorado,2013,Coal,67406873.67
Colorado,2013,Hydroelectric,2425744.04
Colorado,2013,Natural Gas,21417609.02
Colorado,2013,Other,92360.01
Colorado,2013,Other Biomass,162242.51
Colorado,2013,Petroleum,20384.71
Colorado,2013,Pumped Storage,-560866.0
Colorado,2013,Solar/Photovoltaic,496904.94
Colorado,2013,Wind,14407440.36
Colorado,2013,Wood,6178.72
Colorado,2014,Coal,65090134.97
Colorado,2014,Hydroelectric,3480780.57
Colorado,2014,Natural Gas,24345254.93
Colorado,2014,Other,95201.39
Colorado,2014,Other Biomass,168732.39
Colorado,2014,Petroleum,28530.04
Colorado,2014,Pumped Storage,-450528.0
Colorado,2014,Solar/Photovoltaic,536007.49
Colorado,2014,Wind,14701763.16
Colorado,2014,Wood,5920.24
Colorado,2015,Coal,63081790.0
Colorado,2015,Hydroelectric,3240325.0
Colorado,2015,Natural Gas,23287498.0
Colorado,2015,Other,104649.0
Colorado,2015,Other Biomass,159446.0
Colorado,2015,Petroleum,14529.0
Colorado,2015,Pumped Storage,-557046.0
Colorado,2015,Solar/Photovoltaic,502741.0
Colorado,2015,Wind,14950559.0
Colorado,2015,Wood,1664.0
Colorado,2016,Coal,59897349.0
Colorado,2016,Hydroelectric,3805139.0
Colorado,2016,Natural Gas,25358877.0
Colorado,2016,Other,106776.0
Colorado,2016,Other Biomass,152966.0
Colorado,2016,Petroleum,13949.0
Colorado,2016,Pumped Storage,-588372.0
Colorado,2016,Solar/Photovoltaic,1076222.0
Colorado,2016,Wind,18842407.0
Colorado,2016,Wood,171644.0
Colorado,2017,Coal,58484430.0
Colorado,2017,Hydroelectric,3794456.0
Colorado,2017,Natural Gas,25064486.0
Colorado,2017,Other,113422.0
Colorado,2017,Other Biomass,149704.0
Colorado,2017,Petroleum,14498.0
Colorado,2017,Pumped Storage,-653304.0
Colorado,2017,Solar/Photovoltaic,1908993.0
Colorado,2017,Wind,18629327.0
Colorado,2017,Wood,181988.0
Colorado,2018,Coal,52764122.0
Colorado,2018,Hydroelectric,3650772.0
Colorado,2018,Natural Gas,32796878.0
Colorado,2018,Other,118589.0
Colorado,2018,Other Biomass,151581.0
Colorado,2018,Petroleum,23762.0
Colorado,2018,Pumped Storage,-525476.0
Colorado,2018,Solar/Photovoltaic,2124760.0
Colorado,2018,Wind,19490299.0
Colorado,2018,Wood,177278.0
Colorado,2019,Coal,50641006.0
Colorado,2019,Hydroelectric,3622001.0
Colorado,2019,Natural Gas,34194231.0
Colorado,2019,Other,120794.0
Colorado,2019,Other Biomass,147029.0
Colorado,2019,Petroleum,15928.0
Colorado,2019,Pumped Storage,-383764.0
Colorado,2019,Solar/Photovoltaic,2436439.0
Colorado,2019,Wind,21704754.0
Colorado,2019,Wood,177056.0
Colorado,2020,Coal,38956810.0
Colorado,2020,Hydroelectric,3337124.0
Colorado,2020,Natural Gas,36342681.0
Colorado,2020,Other,118682.0
Colorado,2020,Other Biomass,148471.0
Colorado,2020,Other Gases,41972.0
Colorado,2020,Petroleum,-377266.0
Colorado,2020,Pumped Storage,-302782.0
Colorado,2020,Solar/Photovoltaic,3007390.0
Colorado,2020,Wind,26772455.0
Colorado,2020,Wood,184492.0
Colorado,2021,Coal,47204084.0
Colorado,2021,Hydroelectric,3299414.0
Colorado,2021,Natural Gas,28939011.0
Colorado,2021,Other,109854.0
Colorado,2021,Other Biomass,160115.0
Colorado,2021,Other Gases,43462.0
Colorado,2021,Petroleum,31276.0
Colorado,2021,Pumped Storage,-71000.0
Colorado,2021,Solar/Photovoltaic,3511003.0
Colorado,2021,Wind,30058526.0
Colorado,2021,Wood,189702.0
Colorado,2022,Coal,15763552.0
Colorado,2022,Hydroelectric,1519337.0
Colorado,2022,Natural Gas,10619922.0
Colorado,2022,Other,39120.0
Colorado,2022,Other Biomass,69146.0
Colorado,2022,Other Gases,17618.0
Colorado,2022,Petroleum,8768.0
Colorado,2022,Pumped Storage,-31642.0
Colorado,2022,Solar/Photovoltaic,2011414.0
Colorado,2022,Wind,15294868.0
Colorado,2022,Wood,74750.0
Connecticut,2001,Coal,7471564.0
Connecticut,2001,Hydroelectric,572746.0
Connecticut,2001,Natural Gas,8176456.0
Connecticut,2001,Nuclear,30855534.0
Connecticut,2001,Other,1738276.0
Connecticut,2001,Other Biomass,1817851.0
Connecticut,2001,Other Gases,2996.0
Connecticut,2001,Petroleum,10345868.0
Connecticut,2001,Pumped Storage,0.0
Connecticut,2002,Coal,6454406.0
Connecticut,2002,Hydroelectric,670172.0
Connecticut,2002,Natural Gas,17736939.0
Connecticut,2002,Nuclear,29836544.0
Connecticut,2002,Other,1608642.0
Connecticut,2002,Other Biomass,1642696.0
Connecticut,2002,Other Gases,17668.0
Connecticut,2002,Petroleum,4675765.0
Connecticut,2002,Pumped Storage,-20402.0
Connecticut,2003,Coal,8400592.0
Connecticut,2003,Hydroelectric,1128834.0
Connecticut,2003,Natural Gas,10123224.0
Connecticut,2003,Nuclear,32156190.0
Connecticut,2003,Other,1584236.0
Connecticut,2003,Other Biomass,1571724.0
Connecticut,2003,Other Gases,0.0
